id_loja,competencia,categoria,produto,quantidade_vendida,preco_medio,custo_unitario
LJ07,2026-03-01,cafe,coado 300ml,1026,10.95,2.31
LJ07,2026-03-01,bebidas geladas,cold brew 400ml,703,17.33,5.29
LJ07,2026-03-01,doces,cookie de castanha,470,11.27,4.78
LJ07,2026-03-01,salgados,croissant de queijo,654,17.55,9.82
LJ07,2026-03-01,salgados,empada de palmito,391,14.81,8.41
LJ07,2026-03-01,cafe,espresso,1170,8.53,1.71
LJ07,2026-03-01,bebidas geladas,frappe turmalina,508,21.36,7.58
LJ07,2026-03-01,cafe,latte,890,16.27,3.62
LJ07,2026-03-01,bebidas geladas,limonada suica,297,13.81,4.56
LJ07,2026-03-01,cafe,mocha,539,18.76,4.95
LJ07,2026-03-01,salgados,pao de queijo 2 un,1177,11.88,5.89
LJ07,2026-03-01,salgados,sanduiche de frango,490,27.49,15.87
LJ07,2026-03-01,doces,torta de limao fatia,249,17.36,7.28
LJ07,2026-04-01,doces,bolo de cenoura fatia,326,13.34,5.35
LJ07,2026-04-01,doces,brownie,535,14.41,5.91
LJ07,2026-04-01,graos e varejo,cafe em graos 250g,115,43.12,28.31
LJ07,2026-04-01,graos e varejo,cafe em graos 500g,81,75.75,50.52
LJ07,2026-04-01,varejo,caneca turmalina,46,59.51,37.23
LJ07,2026-04-01,cafe,cappuccino,1245,15.39,3.71
LJ07,2026-04-01,graos e varejo,capsulas 10 un,92,37.12,26.14
LJ07,2026-04-01,geladas,cha gelado da casa,389,12.87,4.18
LJ07,2026-04-01,cafe,coado 300ml,1081,11.27,2.38
LJ07,2026-04-01,bebidas geladas,cold brew 400ml,665,16.71,4.85
LJ07,2026-04-01,doces,cookie de castanha,467,10.86,4.82
LJ07,2026-04-01,salgados,croissant de queijo,671,18.41,9.69
LJ07,2026-04-01,salgados,empada de palmito,388,14.65,8.21
LJ07,2026-04-01,cafe,espresso,1233,8.45,1.68
LJ07,2026-04-01,bebidas geladas,frappe turmalina,537,21.56,7.46
LJ07,2026-04-01,cafes,latte,902,15.68,3.96
LJ07,2026-04-01,bebidas geladas,limonada suica,350,13.91,4.78
LJ07,2026-04-01,cafes,mocha,590,18.12,4.76
LJ07,2026-04-01,salgados,pao de queijo 2 un,1083,12.06,6.07
LJ07,2026-04-01,salgados,sanduiche de frango,461,26.25,15.83
LJ07,2026-04-01,doces,torta de limao fatia,265,17.44,7.17
LJ07,2026-05-01,doces,bolo de cenoura fatia,403,13.75,5.56
LJ07,2026-05-01,doces,brownie,551,14.24,6.15
LJ07,2026-05-01,varejo,cafe em graos 250g,140,41.33,28.52
LJ07,2026-05-01,graos e varejo,cafe em graos 500g,83,74.9,51.05
LJ07,2026-05-01,graos e varejo,caneca turmalina,44,58.37,39.36
LJ07,2026-05-01,cafe,cappuccino,1224,15.94,3.61
LJ07,2026-05-01,graos e varejo,capsulas 10 un,95,37.67,27.36
LJ07,2026-05-01,bebidas geladas,cha gelado da casa,426,12.74,4.29
LJ07,2026-05-01,cafe,coado 300ml,1278,10.75,2.22
LJ07,2026-05-01,bebidas geladas,cold brew 400ml,775,16.76,4.85
LJ07,2026-05-01,doces,cookie de castanha,566,11.28,4.67
LJ07,2026-05-01,salgados,croissant de queijo,619,17.68,10.03
LJ07,2026-05-01,salgados,empada de palmito,435,14.95,8.41
LJ07,2026-05-01,cafe,espresso,1500,8.52,1.71
LJ07,2026-05-01,geladas,frappe turmalina,600,21.37,7.67
LJ07,2026-05-01,cafe,latte,1127,15.91,3.67
LJ07,2026-05-01,geladas,limonada suica,379,14.11,4.42
LJ07,2026-05-01,cafe,mocha,569,18.04,4.67
LJ07,2026-05-01,salgados,pao de queijo 2 un,1241,12.06,6.07
LJ07,2026-05-01,salgados,sanduiche de frango,488,27.32,14.83
LJ07,2026-05-01,doces,torta de limao fatia,285,16.57,7.65
LJ07,2026-06-01,doces,bolo de cenoura fatia,350,13.42,5.83
LJ07,2026-06-01,doces,brownie,526,14.34,6.17
LJ07,2026-06-01,graos e varejo,cafe em graos 250g,138,41.04,28.43
LJ07,2026-06-01,graos e varejo,cafe em graos 500g,83,72.07,51.31
LJ07,2026-06-01,graos e varejo,caneca turmalina,44,60.25,38.86
LJ07,2026-06-01,cafe,cappuccino,1193,15.39,3.57
LJ07,2026-06-01,graos e varejo,capsulas 10 un,103,37.24,27.73
LJ07,2026-06-01,bebidas geladas,cha gelado da casa,442,13.16,4.16
LJ07,2026-06-01,cafes,coado 300ml,1120,11.01,2.26
LJ07,2026-06-01,geladas,cold brew 400ml,709,17.47,4.97
LJ07,2026-06-01,doces,cookie de castanha,459,10.88,4.66
LJ07,2026-06-01,salgados,croissant de queijo,643,18.45,9.76
LJ07,2026-06-01,salgados,empada de palmito,406,14.97,8.4
LJ07,2026-06-01,cafe,espresso,1241,8.35,1.73
LJ07,2026-06-01,bebidas geladas,frappe turmalina,577,20.6,7.97
LJ07,2026-06-01,cafe,latte,977,15.68,3.97
LJ07,2026-06-01,bebidas geladas,limonada suica,380,13.91,4.71
LJ07,2026-06-01,cafe,mocha,536,17.98,4.97
LJ07,2026-06-01,salgados,pao de queijo 2 un,1188,12.25,6.49
LJ07,2026-06-01,salgados,sanduiche de frango,496,26.92,14.94
LJ07,2026-06-01,doces,torta de limao fatia,307,16.85,7.11
LJ08,2026-01-01,doces,bolo de cenoura fatia,346,13.69,5.35
LJ08,2026-01-01,doces,brownie,450,14.27,6.26
LJ08,2026-01-01,graos e varejo,cafe em graos 250g,68,41.63,27.07
LJ08,2026-01-01,graos e varejo,cafe em graos 500g,44,75.28,47.87
LJ08,2026-01-01,graos e varejo,caneca turmalina,24,59.27,36.82
LJ08,2026-01-01,cafe,cappuccino,723,15.16,3.74
LJ08,2026-01-01,varejo,capsulas 10 un,51,37.42,26.68
LJ08,2026-01-01,bebidas geladas,cha gelado da casa,277,13.28,4.08
LJ08,2026-01-01,cafes,coado 300ml,746,11.32,2.23
LJ08,2026-01-01,geladas,cold brew 400ml,539,17.38,5.11
LJ08,2026-01-01,doces,cookie de castanha,424,10.95,4.72
LJ08,2026-01-01,salgados,croissant de queijo,1056,18.06,9.52
LJ08,2026-01-01,salgados,empada de palmito,604,14.98,8.26
LJ08,2026-01-01,cafe,espresso,843,8.67,1.63
LJ08,2026-01-01,bebidas geladas,frappe turmalina,432,20.87,7.77
LJ08,2026-01-01,cafe,latte,638,15.67,3.79
LJ08,2026-01-01,geladas,limonada suica,229,14.41,4.72
LJ08,2026-01-01,cafe,mocha,348,18.35,4.8
LJ08,2026-01-01,salgados,pao de queijo 2 un,2033,12.25,6.18
LJ08,2026-01-01,salgados,sanduiche de frango,793,27.46,15.59
LJ08,2026-01-01,doces,torta de limao fatia,248,17.37,7.33
LJ08,2026-02-01,doces,bolo de cenoura fatia,277,13.17,5.41
LJ08,2026-02-01,doces,brownie,464,13.72,6.22
LJ08,2026-02-01,varejo,cafe em graos 250g,62,42.47,26.41
LJ08,2026-02-01,varejo,cafe em graos 500g,45,72.95,47.56
LJ08,2026-02-01,graos e varejo,caneca turmalina,22,59.37,39.74
LJ08,2026-02-01,cafe,cappuccino,661,15.68,3.75
LJ08,2026-02-01,graos e varejo,capsulas 10 un,54,38.8,25.83
LJ08,2026-02-01,bebidas geladas,cha gelado da casa,277,13.22,4.23
LJ08,2026-02-01,cafe,coado 300ml,629,10.9,2.3
LJ08,2026-02-01,geladas,cold brew 400ml,464,16.7,5.25
LJ08,2026-02-01,doces,cookie de castanha,459,11.06,4.93
LJ08,2026-02-01,salgados,croissant de queijo,862,17.95,9.78
LJ08,2026-02-01,salgados,empada de palmito,580,15.32,8.0
LJ08,2026-02-01,cafe,espresso,694,8.27,1.62
LJ08,2026-02-01,bebidas geladas,frappe turmalina,391,21.07,7.27
LJ08,2026-02-01,cafe,latte,587,15.56,3.86
LJ08,2026-02-01,bebidas geladas,limonada suica,230,14.04,4.71
LJ08,2026-02-01,cafe,mocha,359,18.34,5.0
LJ08,2026-02-01,salgados,pao de queijo 2 un,2002,12.28,6.46
LJ08,2026-02-01,salgados,sanduiche de frango,704,26.62,14.81
LJ08,2026-02-01,doces,torta de limao fatia,247,17.19,7.38
LJ08,2026-03-01,doces,bolo de cenoura fatia,355,13.26,5.82
LJ08,2026-03-01,doces,brownie,609,13.99,6.31
LJ08,2026-03-01,graos e varejo,cafe em graos 250g,83,41.59,28.39
LJ08,2026-03-01,varejo,cafe em graos 500g,53,75.98,50.39
LJ08,2026-03-01,graos e varejo,caneca turmalina,28,60.71,38.57
LJ08,2026-03-01,cafe,cappuccino,945,15.54,3.43
LJ08,2026-03-01,graos e varejo,capsulas 10 un,62,37.26,26.94
LJ08,2026-03-01,bebidas geladas,cha gelado da casa,324,12.95,4.07
LJ08,2026-03-01,cafe,coado 300ml,808,11.25,2.26
LJ08,2026-03-01,bebidas geladas,cold brew 400ml,622,16.69,4.97
LJ08,2026-03-01,doces,cookie de castanha,511,10.95,4.57
LJ08,2026-03-01,salgados,croissant de queijo,1138,17.82,9.48
LJ08,2026-03-01,salgados,empada de palmito,763,14.88,8.39
LJ08,2026-03-01,cafe,espresso,917,8.49,1.64
LJ08,2026-03-01,bebidas geladas,frappe turmalina,481,21.31,7.48
LJ08,2026-03-01,cafe,latte,750,15.88,3.81
LJ08,2026-03-01,bebidas geladas,limonada suica,291,13.59,4.7
LJ08,2026-03-01,cafes,mocha,422,18.33,4.83
LJ08,2026-03-01,salgados,pao de queijo 2 un,2366,11.97,6.42
LJ08,2026-03-01,salgados,sanduiche de frango,823,27.23,15.56
LJ08,2026-03-01,doces,torta de limao fatia,311,17.27,7.23
LJ08,2026-04-01,doces,bolo de cenoura fatia,370,13.77,5.83
LJ08,2026-04-01,doces,brownie,519,13.87,6.2
LJ08,2026-04-01,varejo,cafe em graos 250g,73,41.94,28.31
LJ08,2026-04-01,graos e varejo,cafe em graos 500g,45,73.47,47.76
LJ08,2026-04-01,graos e varejo,caneca turmalina,25,58.16,39.0
LJ08,2026-04-01,cafe,cappuccino,736,15.48,3.55
LJ08,2026-04-01,graos e varejo,capsulas 10 un,57,37.63,27.76
LJ08,2026-04-01,bebidas geladas,cha gelado da casa,304,12.69,4.41
LJ08,2026-04-01,cafe,coado 300ml,757,10.67,2.36
LJ08,2026-04-01,geladas,cold brew 400ml,559,17.01,4.93
LJ08,2026-04-01,doces,cookie de castanha,493,10.84,4.74
LJ08,2026-04-01,salgados,croissant de queijo,1029,17.81,9.89
LJ08,2026-04-01,salgados,empada de palmito,701,15.13,8.47
LJ08,2026-04-01,cafe,espresso,837,8.37,1.73
LJ08,2026-04-01,bebidas geladas,frappe turmalina,430,20.57,7.87
LJ08,2026-04-01,cafes,latte,722,16.46,3.96
LJ08,2026-04-01,bebidas geladas,limonada suica,278,13.92,4.66
LJ08,2026-04-01,cafes,mocha,370,18.93,4.68
LJ08,2026-04-01,salgados,pao de queijo 2 un,2206,12.33,5.91
LJ08,2026-04-01,salgados,sanduiche de frango,763,26.9,15.26
LJ08,2026-04-01,doces,torta de limao fatia,278,17.45,7.56
LJ08,2026-05-01,doces,bolo de cenoura fatia,354,13.12,5.48
LJ08,2026-05-01,doces,brownie,577,13.9,6.28
LJ08,2026-05-01,graos e varejo,cafe em graos 250g,82,41.04,28.35
LJ08,2026-05-01,graos e varejo,cafe em graos 500g,55,73.68,51.28
LJ08,2026-05-01,graos e varejo,caneca turmalina,29,57.58,36.53
LJ08,2026-05-01,cafe,cappuccino,984,15.34,3.48
LJ08,2026-05-01,varejo,capsulas 10 un,71,38.77,25.83
LJ08,2026-05-01,bebidas geladas,cha gelado da casa,356,13.27,4.37
LJ08,2026-05-01,cafe,coado 300ml,923,11.24,2.2
LJ08,2026-05-01,bebidas geladas,cold brew 400ml,614,17.44,4.97
LJ08,2026-05-01,doces,cookie de castanha,547,11.06,4.61
LJ08,2026-05-01,salgados,croissant de queijo,1324,18.4,9.55
LJ08,2026-05-01,salgados,empada de palmito,799,15.44,8.48
LJ08,2026-05-01,cafe,espresso,1057,8.49,1.71
LJ08,2026-05-01,bebidas geladas,frappe turmalina,473,21.4,7.88
LJ08,2026-05-01,cafes,latte,817,16.02,3.71
LJ08,2026-05-01,geladas,limonada suica,285,14.15,4.47
LJ08,2026-05-01,cafes,mocha,430,18.94,5.12
LJ08,2026-05-01,salgados,pao de queijo 2 un,2566,11.94,5.95
LJ08,2026-05-01,salgados,sanduiche de frango,962,26.46,14.72
LJ08,2026-05-01,doces,torta de limao fatia,282,16.72,7.34
LJ08,2026-06-01,doces,bolo de cenoura fatia,353,13.22,5.49
LJ08,2026-06-01,doces,brownie,627,13.95,5.85
LJ08,2026-06-01,varejo,cafe em graos 250g,94,41.63,28.57
LJ08,2026-06-01,graos e varejo,cafe em graos 500g,59,76.15,51.31
LJ08,2026-06-01,varejo,caneca turmalina,31,58.52,38.86
LJ08,2026-06-01,cafe,cappuccino,827,15.34,3.56
LJ08,2026-06-01,graos e varejo,capsulas 10 un,73,37.38,27.38
LJ08,2026-06-01,bebidas geladas,cha gelado da casa,356,13.05,4.05
LJ08,2026-06-01,cafes,coado 300ml,783,10.93,2.24
LJ08,2026-06-01,bebidas geladas,cold brew 400ml,575,17.19,5.07
LJ08,2026-06-01,doces,cookie de castanha,496,11.15,4.8
LJ08,2026-06-01,salgados,croissant de queijo,1151,17.82,9.77
LJ08,2026-06-01,salgados,empada de palmito,857,15.14,7.97
LJ08,2026-06-01,cafe,espresso,970,8.73,1.65
LJ08,2026-06-01,bebidas geladas,frappe turmalina,545,21.48,7.93
LJ08,2026-06-01,cafe,latte,794,15.67,3.9
LJ08,2026-06-01,bebidas geladas,limonada suica,311,13.64,4.43
LJ08,2026-06-01,cafe,mocha,407,18.72,4.94
LJ08,2026-06-01,salgados,pao de queijo 2 un,2242,12.03,6.46
LJ08,2026-06-01,salgados,sanduiche de frango,923,26.68,15.46
LJ08,2026-06-01,doces,torta de limao fatia,289,16.8,7.57
LJ09,2026-01-01,doces,bolo de cenoura fatia,207,13.42,5.49
LJ09,2026-01-01,doces,brownie,349,13.8,5.9
LJ09,2026-01-01,varejo,cafe em graos 250g,85,41.99,28.55
LJ09,2026-01-01,varejo,cafe em graos 500g,57,72.89,50.8
LJ09,2026-01-01,varejo,caneca turmalina,35,58.65,36.82
LJ09,2026-01-01,cafe,cappuccino,885,15.28,3.64
LJ09,2026-01-01,graos e varejo,capsulas 10 un,81,38.1,26.68
LJ09,2026-01-01,geladas,cha gelado da casa,330,13.04,4.03
LJ09,2026-01-01,cafe,coado 300ml,729,10.93,2.21
LJ09,2026-01-01,bebidas geladas,cold brew 400ml,524,17.41,5.11
LJ09,2026-01-01,doces,cookie de castanha,298,11.24,4.78
LJ09,2026-01-01,salgados,croissant de queijo,391,17.49,9.52
LJ09,2026-01-01,salgados,empada de palmito,263,14.87,7.95
LJ09,2026-01-01,cafe,espresso,811,8.44,1.64
LJ09,2026-01-01,geladas,frappe turmalina,458,20.53,7.27
LJ09,2026-01-01,cafe,latte,719,15.6,3.98
LJ09,2026-01-01,geladas,limonada suica,279,14.33,4.54
LJ09,2026-01-01,cafe,mocha,357,18.33,4.86
LJ09,2026-01-01,salgados,pao de queijo 2 un,900,11.73,6.01
LJ09,2026-01-01,salgados,sanduiche de frango,306,26.3,15.48
LJ09,2026-01-01,doces,torta de limao fatia,175,16.65,7.41
LJ09,2026-02-01,doces,bolo de cenoura fatia,189,13.37,5.73
LJ09,2026-02-01,doces,brownie,338,14.39,5.91
LJ09,2026-02-01,varejo,cafe em graos 250g,92,42.5,28.19
LJ09,2026-02-01,graos e varejo,cafe em graos 500g,57,72.69,47.56
LJ09,2026-02-01,graos e varejo,caneca turmalina,32,57.51,38.21
LJ09,2026-02-01,cafe,cappuccino,720,15.4,3.58
LJ09,2026-02-01,graos e varejo,capsulas 10 un,72,38.19,27.49
LJ09,2026-02-01,bebidas geladas,cha gelado da casa,306,12.78,4.36
LJ09,2026-02-01,cafe,coado 300ml,631,11.14,2.33
LJ09,2026-02-01,bebidas geladas,cold brew 400ml,461,16.5,5.29
LJ09,2026-02-01,doces,cookie de castanha,260,10.88,4.82
LJ09,2026-02-01,salgados,croissant de queijo,425,17.75,9.94
LJ09,2026-02-01,salgados,empada de palmito,244,15.21,7.91
LJ09,2026-02-01,cafes,espresso,850,8.69,1.63
LJ09,2026-02-01,bebidas geladas,frappe turmalina,388,21.1,7.38
LJ09,2026-02-01,cafes,latte,662,15.66,3.71
LJ09,2026-02-01,bebidas geladas,limonada suica,229,13.97,4.57
LJ09,2026-02-01,cafe,mocha,349,18.22,4.81
LJ09,2026-02-01,salgados,pao de queijo 2 un,803,11.93,6.11
LJ09,2026-02-01,salgados,sanduiche de frango,261,26.26,15.65
LJ09,2026-02-01,doces,torta de limao fatia,153,16.92,7.31
LJ09,2026-03-01,doces,bolo de cenoura fatia,272,13.42,5.62
LJ09,2026-03-01,doces,brownie,366,14.29,6.34
LJ09,2026-03-01,graos e varejo,cafe em graos 250g,92,41.9,26.2
LJ09,2026-03-01,varejo,cafe em graos 500g,62,74.92,50.39
LJ09,2026-03-01,graos e varejo,caneca turmalina,40,59.26,39.01
LJ09,2026-03-01,cafes,cappuccino,829,15.13,3.65
LJ09,2026-03-01,varejo,capsulas 10 un,83,38.64,27.31
LJ09,2026-03-01,bebidas geladas,cha gelado da casa,364,12.65,4.05
LJ09,2026-03-01,cafes,coado 300ml,796,10.74,2.29
LJ09,2026-03-01,geladas,cold brew 400ml,599,16.53,5.27
LJ09,2026-03-01,doces,cookie de castanha,324,11.02,4.73
LJ09,2026-03-01,salgados,croissant de queijo,471,17.82,9.74
LJ09,2026-03-01,salgados,empada de palmito,287,15.12,7.92
LJ09,2026-03-01,cafe,espresso,993,8.64,1.76
LJ09,2026-03-01,bebidas geladas,frappe turmalina,484,20.43,7.23
LJ09,2026-03-01,cafe,latte,781,16.27,3.69
LJ09,2026-03-01,bebidas geladas,limonada suica,309,14.24,4.55
LJ09,2026-03-01,cafe,mocha,433,18.47,4.84
LJ09,2026-03-01,salgados,pao de queijo 2 un,967,11.88,6.15
LJ09,2026-03-01,salgados,sanduiche de frango,341,26.75,15.12
LJ09,2026-03-01,doces,torta de limao fatia,204,17.45,7.18
LJ09,2026-04-01,doces,bolo de cenoura fatia,231,13.9,5.77
LJ09,2026-04-01,doces,brownie,329,14.22,6.37
LJ09,2026-04-01,varejo,cafe em graos 250g,94,41.41,27.73
LJ09,2026-04-01,graos e varejo,cafe em graos 500g,63,75.31,48.86
LJ09,2026-04-01,varejo,caneca turmalina,30,60.57,39.0
LJ09,2026-04-01,cafe,cappuccino,853,15.69,3.55
LJ09,2026-04-01,graos e varejo,capsulas 10 un,78,37.55,27.76
LJ09,2026-04-01,geladas,cha gelado da casa,317,12.84,4.28
LJ09,2026-04-01,cafe,coado 300ml,711,10.94,2.41
LJ09,2026-04-01,geladas,cold brew 400ml,553,17.42,5.19
LJ09,2026-04-01,doces,cookie de castanha,349,10.93,4.59
LJ09,2026-04-01,salgados,croissant de queijo,439,18.01,10.16
LJ09,2026-04-01,salgados,empada de palmito,281,14.88,8.44
LJ09,2026-04-01,cafe,espresso,911,8.32,1.68
LJ09,2026-04-01,bebidas geladas,frappe turmalina,482,21.38,7.63
LJ09,2026-04-01,cafes,latte,689,16.37,3.85
LJ09,2026-04-01,bebidas geladas,limonada suica,251,13.72,4.76
LJ09,2026-04-01,cafes,mocha,360,18.27,4.83
LJ09,2026-04-01,salgados,pao de queijo 2 un,793,12.24,5.99
LJ09,2026-04-01,salgados,sanduiche de frango,307,26.98,14.92
LJ09,2026-04-01,doces,torta de limao fatia,171,16.65,7.67
LJ09,2026-05-01,doces,bolo de cenoura fatia,237,13.64,5.71
LJ09,2026-05-01,doces,brownie,390,14.03,6.02
LJ09,2026-05-01,varejo,cafe em graos 250g,109,41.2,28.35
LJ09,2026-05-01,graos e varejo,cafe em graos 500g,72,74.3,48.91
LJ09,2026-05-01,graos e varejo,caneca turmalina,38,60.27,36.31
LJ09,2026-05-01,cafe,cappuccino,873,15.93,3.59
LJ09,2026-05-01,graos e varejo,capsulas 10 un,88,37.87,25.83
LJ09,2026-05-01,bebidas geladas,cha gelado da casa,325,12.78,4.31
LJ09,2026-05-01,cafes,coado 300ml,832,10.76,2.31
LJ09,2026-05-01,bebidas geladas,cold brew 400ml,628,16.74,4.98
LJ09,2026-05-01,doces,cookie de castanha,336,11.2,4.91
LJ09,2026-05-01,salgados,croissant de queijo,477,18.07,9.41
LJ09,2026-05-01,salgados,empada de palmito,304,14.99,8.49
LJ09,2026-05-01,cafes,espresso,1065,8.44,1.74
LJ09,2026-05-01,geladas,frappe turmalina,525,21.09,7.28
LJ09,2026-05-01,cafe,latte,692,15.71,3.98
LJ09,2026-05-01,bebidas geladas,limonada suica,300,14.34,4.57
LJ09,2026-05-01,cafe,mocha,433,18.38,5.09
LJ09,2026-05-01,salgados,pao de queijo 2 un,959,12.13,6.02
LJ09,2026-05-01,salgados,sanduiche de frango,349,26.78,15.7
LJ09,2026-05-01,doces,torta de limao fatia,206,16.5,7.33
LJ09,2026-06-01,doces,bolo de cenoura fatia,263,13.22,5.45
LJ09,2026-06-01,doces,brownie,397,13.99,5.9
LJ09,2026-06-01,graos e varejo,cafe em graos 250g,111,43.11,27.71
LJ09,2026-06-01,graos e varejo,cafe em graos 500g,70,75.03,48.02
LJ09,2026-06-01,graos e varejo,caneca turmalina,37,59.31,38.86
LJ09,2026-06-01,cafe,cappuccino,900,15.07,3.66
LJ09,2026-06-01,graos e varejo,capsulas 10 un,78,37.14,26.44
LJ09,2026-06-01,bebidas geladas,cha gelado da casa,354,13.12,4.18
LJ09,2026-06-01,cafe,coado 300ml,799,11.07,2.21
LJ09,2026-06-01,geladas,cold brew 400ml,723,17.15,5.16
LJ09,2026-06-01,doces,cookie de castanha,381,10.69,4.85
LJ09,2026-06-01,salgados,croissant de queijo,522,18.06,9.33
LJ09,2026-06-01,salgados,empada de palmito,316,14.78,8.32
LJ09,2026-06-01,cafe,espresso,1120,8.69,1.75
LJ09,2026-06-01,bebidas geladas,frappe turmalina,555,20.77,7.38
LJ09,2026-06-01,cafe,latte,863,16.35,3.86
LJ09,2026-06-01,bebidas geladas,limonada suica,318,13.87,4.6
LJ09,2026-06-01,cafe,mocha,414,18.0,4.81
LJ09,2026-06-01,salgados,pao de queijo 2 un,948,12.15,6.01
LJ09,2026-06-01,salgados,sanduiche de frango,345,27.17,14.69
LJ09,2026-06-01,doces,torta de limao fatia,221,16.63,7.51
LJ10,2026-01-01,doces,bolo de cenoura fatia,258,13.11,5.41
LJ10,2026-01-01,doces,brownie,485,14.17,6.22
LJ10,2026-01-01,graos e varejo,cafe em graos 250g,112,42.02,28.55
LJ10,2026-01-01,varejo,cafe em graos 500g,85,74.16,49.98
LJ10,2026-01-01,graos e varejo,caneca turmalina,42,60.54,36.5
LJ10,2026-01-01,cafe,cappuccino,921,15.79,3.43
LJ10,2026-01-01,graos e varejo,capsulas 10 un,97,38.73,26.59
LJ10,2026-01-01,geladas,cha gelado da casa,326,12.88,4.19
LJ10,2026-01-01,cafe,coado 300ml,953,11.04,2.28
LJ10,2026-01-01,bebidas geladas,cold brew 400ml,534,16.89,4.87
LJ10,2026-01-01,doces,cookie de castanha,388,11.31,4.73
LJ10,2026-01-01,salgados,croissant de queijo,453,17.78,9.94
LJ10,2026-01-01,salgados,empada de palmito,322,15.12,8.33
LJ10,2026-01-01,cafe,espresso,1150,8.52,1.65
LJ10,2026-01-01,bebidas geladas,frappe turmalina,450,21.57,7.58
LJ10,2026-01-01,cafes,latte,812,15.75,3.79
LJ10,2026-01-01,bebidas geladas,limonada suica,266,14.24,4.46
LJ10,2026-01-01,cafes,mocha,437,19.03,4.97
LJ10,2026-01-01,salgados,pao de queijo 2 un,954,11.65,6.01
LJ10,2026-01-01,salgados,sanduiche de frango,350,27.57,15.81
LJ10,2026-01-01,doces,torta de limao fatia,215,16.91,7.15
LJ10,2026-02-01,doces,bolo de cenoura fatia,293,13.32,5.8
LJ10,2026-02-01,doces,brownie,478,14.36,6.28
LJ10,2026-02-01,graos e varejo,cafe em graos 250g,134,40.98,28.71
LJ10,2026-02-01,graos e varejo,cafe em graos 500g,84,75.0,48.04
LJ10,2026-02-01,varejo,caneca turmalina,50,59.28,38.21
LJ10,2026-02-01,cafe,cappuccino,1065,15.43,3.66
LJ10,2026-02-01,graos e varejo,capsulas 10 un,109,37.12,27.49
LJ10,2026-02-01,bebidas geladas,cha gelado da casa,349,12.8,4.26
LJ10,2026-02-01,cafes,coado 300ml,1016,11.0,2.39
LJ10,2026-02-01,geladas,cold brew 400ml,622,17.08,5.23
LJ10,2026-02-01,doces,cookie de castanha,419,11.01,4.48
LJ10,2026-02-01,salgados,croissant de queijo,471,18.51,9.67
LJ10,2026-02-01,salgados,empada de palmito,335,15.24,8.3
LJ10,2026-02-01,cafe,espresso,1120,8.62,1.66
LJ10,2026-02-01,bebidas geladas,frappe turmalina,425,21.6,7.64
LJ10,2026-02-01,cafe,latte,801,16.35,3.77
LJ10,2026-02-01,bebidas geladas,limonada suica,242,14.03,4.83
LJ10,2026-02-01,cafe,mocha,511,18.08,5.08
LJ10,2026-02-01,salgados,pao de queijo 2 un,1035,11.93,6.02
LJ10,2026-02-01,salgados,sanduiche de frango,350,27.72,14.86
LJ10,2026-02-01,doces,torta de limao fatia,232,17.48,7.77
LJ10,2026-03-01,doces,bolo de cenoura fatia,365,13.73,5.54
LJ10,2026-03-01,doces,brownie,602,14.41,6.23
LJ10,2026-03-01,graos e varejo,cafe em graos 250g,163,43.26,28.07
LJ10,2026-03-01,graos e varejo,cafe em graos 500g,108,76.15,49.51
LJ10,2026-03-01,varejo,caneca turmalina,62,58.53,39.01
LJ10,2026-03-01,cafe,cappuccino,1341,15.52,3.67
LJ10,2026-03-01,graos e varejo,capsulas 10 un,124,38.48,26.49
LJ10,2026-03-01,bebidas geladas,cha gelado da casa,368,13.35,4.02
LJ10,2026-03-01,cafes,coado 300ml,1272,11.01,2.35
LJ10,2026-03-01,geladas,cold brew 400ml,715,17.02,5.3
LJ10,2026-03-01,doces,cookie de castanha,480,11.15,4.56
LJ10,2026-03-01,salgados,croissant de queijo,674,17.78,9.29
LJ10,2026-03-01,salgados,empada de palmito,409,15.3,8.17
LJ10,2026-03-01,cafes,espresso,1404,8.5,1.66
LJ10,2026-03-01,geladas,frappe turmalina,591,20.97,7.58
LJ10,2026-03-01,cafe,latte,1001,15.66,3.77
LJ10,2026-03-01,bebidas geladas,limonada suica,348,13.76,4.39
LJ10,2026-03-01,cafes,mocha,556,18.22,4.73
LJ10,2026-03-01,salgados,pao de queijo 2 un,1304,11.89,6.29
LJ10,2026-03-01,salgados,sanduiche de frango,448,27.03,15.11
LJ10,2026-03-01,doces,torta de limao fatia,303,16.65,7.46
LJ10,2026-04-01,doces,bolo de cenoura fatia,377,13.76,5.41
LJ10,2026-04-01,doces,brownie,531,14.18,6.1
LJ10,2026-04-01,graos e varejo,cafe em graos 250g,149,43.13,27.01
LJ10,2026-04-01,graos e varejo,cafe em graos 500g,101,74.74,48.86
LJ10,2026-04-01,graos e varejo,caneca turmalina,50,60.34,37.87
LJ10,2026-04-01,cafes,cappuccino,1161,15.96,3.68
LJ10,2026-04-01,graos e varejo,capsulas 10 un,110,39.02,25.52
LJ10,2026-04-01,bebidas geladas,cha gelado da casa,351,12.95,4.24
LJ10,2026-04-01,cafes,coado 300ml,1029,11.25,2.34
LJ10,2026-04-01,bebidas geladas,cold brew 400ml,653,17.11,5.23
LJ10,2026-04-01,doces,cookie de castanha,442,10.88,4.52
LJ10,2026-04-01,salgados,croissant de queijo,618,18.26,9.25
LJ10,2026-04-01,salgados,empada de palmito,367,15.2,8.36
