data,id_loja,faturamento_bruto,descontos,num_tickets,horas_trabalhadas_equipe,custo_insumos,valor_desperdicio
2026-01-27,LJ11,2479.90,51.77,147,14.9,639.87,9.21
2026-01-27,LJ12,3351.97,192.24,116,101.8,953.11,112.87
2026-01-28,LJ01,7557.52,741.43,294,79.0,2168.19,222.23
2026-01-28,LJ02,5375.24,244.41,200,54.3,1379.19,47.55
2026-01-28,LJ03,4048.26,187.51,156,69.1,1135.78,63.84
2026-01-28,LJ04,6258.32,221.45,230,47.5,1691.65,73.78
2026-01-28,LJ05,2829.20,70.84,161,20.2,706.26,8.85
2026-01-28,LJ06,6416.01,361.07,212,95.3,1784.87,87.96
2026-01-28,LJ07,4963.87,177.25,188,42.8,1323.06,43.17
2026-01-28,LJ08,5194.36,248.30,241,51.8,1806.80,137.74
2026-01-28,LJ09,4317.86,203.80,166,87.0,1210.54,62.25
2026-01-28,LJ10,4611.48,228.33,171,85.9,1315.97,95.95
2026-01-28,LJ11,2029.70,39.86,124,16.0,473.36,7.25
2026-01-28,LJ12,3688.84,149.32,126,115.1,1125.77,131.77
2026-01-29,LJ01,7127.91,905.98,259,83.0,2145.54,202.33
2026-01-29,LJ02,5284.82,173.38,187,61.8,1439.11,54.76
2026-01-29,LJ03,4853.91,262.40,186,64.3,1441.31,89.72
2026-01-29,LJ04,5809.81,173.03,222,48.5,1657.54,74.24
2026-01-29,LJ05,3026.64,77.48,176,20.2,811.99,18.82
2026-01-29,LJ06,5925.85,243.52,215,98.0,1711.78,66.70
2026-01-29,LJ07,4335.35,149.08,168,42.8,1136.44,37.42
2026-01-29,LJ08,5270.70,308.22,226,55.1,1939.75,151.05
2026-01-29,LJ09,4361.46,225.10,177,85.1,1336.20,94.06
2026-01-29,LJ10,4657.15,183.84,179,93.3,1398.21,87.40
2026-01-29,LJ11,2516.85,51.18,151,16.3,584.44,12.83
2026-01-29,LJ12,3887.41,157.23,127,108.0,1177.98,140.76
2026-01-30,LJ01,6710.55,769.80,266,79.6,2117.49,147.27
2026-01-30,LJ02,7802.39,395.86,284,64.5,2012.91,62.78
2026-01-30,LJ03,4413.56,217.31,171,65.4,1343.98,86.98
2026-01-30,LJ04,7261.92,276.55,266,49.4,2190.05,98.34
2026-01-30,LJ05,3410.20,67.72,195,22.0,895.94,11.83
2026-01-30,LJ06,5529.36,234.52,187,88.7,1597.54,58.11
2026-01-30,LJ07,6037.80,202.34,238,46.8,1816.88,57.64
2026-01-30,LJ08,4621.45,280.12,209,58.7,1780.53,133.09
2026-01-30,LJ09,4163.85,249.99,167,78.4,1278.20,74.23
2026-01-30,LJ10,5294.94,226.71,193,87.7,1412.48,164.70
2026-01-30,LJ11,2167.93,32.77,139,14.6,531.08,15.27
2026-01-30,LJ12,3676.43,186.61,122,107.6,1055.51,107.26
2026-01-31,LJ01,5515.69,573.12,202,70.1,1636.58,114.72
2026-01-31,LJ02,8467.02,377.02,310,62.1,2485.84,111.12
2026-01-31,LJ03,3061.55,142.21,121,62.9,884.99,42.91
2026-01-31,LJ04,6962.65,297.10,274,58.8,2090.26,106.77
2026-01-31,LJ05,2209.63,37.36,125,19.5,579.14,10.33
2026-01-31,LJ06,4508.35,257.26,154,90.0,1270.78,40.81
2026-01-31,LJ07,5458.38,229.66,217,44.5,1505.33,55.54
2026-01-31,LJ08,3758.03,208.74,170,50.8,1399.60,58.28
2026-01-31,LJ09,3208.69,176.08,126,75.7,932.63,49.57
2026-01-31,LJ10,3960.34,210.39,147,82.2,1142.08,85.81
2026-01-31,LJ11,1281.17,19.32,82,14.1,312.76,6.56
2026-01-31,LJ12,2984.45,139.25,102,109.4,920.48,85.40
2026-02-01,LJ01,3192.35,437.82,120,68.1,875.05,93.54
2026-02-01,LJ02,4934.98,243.51,181,57.0,1281.19,34.53
2026-02-01,LJ03,1970.11,92.32,75,57.0,614.09,25.47
2026-02-01,LJ04,5599.35,235.91,206,46.0,1622.52,48.29
2026-02-01,LJ05,1148.72,20.68,66,16.0,273.88,6.34
2026-02-01,LJ06,2344.16,119.28,85,81.8,591.57,29.70
2026-02-01,LJ07,4159.09,154.87,161,43.2,1214.78,57.22
2026-02-01,LJ08,2567.90,147.01,112,41.9,987.33,73.77
2026-02-01,LJ09,1828.34,102.33,68,63.2,501.07,19.49
2026-02-01,LJ10,2951.15,125.56,109,73.1,808.78,96.38
2026-02-01,LJ11,814.69,17.16,51,11.0,192.87,2.99
2026-02-01,LJ12,1986.08,117.22,65,83.4,538.82,74.72
2026-02-02,LJ01,7031.79,899.09,277,74.1,2033.55,141.62
2026-02-02,LJ02,4466.72,148.63,155,59.6,1161.25,57.84
2026-02-02,LJ03,4054.53,195.18,159,66.0,1239.75,75.16
2026-02-02,LJ04,5393.02,189.58,205,49.1,1460.55,43.30
2026-02-02,LJ05,3439.74,56.72,202,22.2,834.51,11.76
2026-02-02,LJ06,5706.42,233.48,195,88.0,1580.54,65.96
2026-02-02,LJ07,3341.66,113.22,138,38.8,881.89,44.74
2026-02-02,LJ08,5056.91,324.16,231,53.8,1917.24,109.22
2026-02-02,LJ09,3896.11,207.53,146,73.5,1075.03,47.78
2026-02-02,LJ10,6233.34,294.11,224,86.3,1796.41,229.71
2026-02-02,LJ11,2668.13,41.90,159,15.7,686.73,13.68
2026-02-02,LJ12,4026.49,216.59,131,116.5,1123.53,120.40
2026-02-03,LJ01,7622.72,888.49,296,72.8,2323.89,142.97
2026-02-03,LJ02,4841.44,166.82,176,54.6,1362.02,75.01
2026-02-03,LJ03,4492.77,263.27,172,70.2,1379.56,83.75
2026-02-03,LJ04,4435.50,198.87,174,46.3,1296.39,55.35
2026-02-03,LJ05,3635.20,77.20,208,22.5,977.26,16.44
2026-02-03,LJ06,4965.32,280.41,176,91.4,1317.08,50.67
2026-02-03,LJ07,4115.07,121.26,166,41.5,1212.36,36.25
2026-02-03,LJ08,4655.43,307.44,200,57.8,1642.42,110.38
2026-02-03,LJ09,3983.57,170.16,152,81.5,1246.73,62.86
2026-02-03,LJ10,6099.93,239.40,219,85.4,1810.29,178.62
2026-02-03,LJ11,2576.33,55.36,157,16.3,646.48,17.91
2026-02-03,LJ12,4058.56,180.03,142,103.4,1217.28,119.32
2026-02-04,LJ01,8067.82,895.85,301,73.8,2303.03,264.55
2026-02-04,LJ02,4499.52,221.09,163,52.3,1258.70,67.61
2026-02-04,LJ03,4597.27,240.45,178,71.8,1275.06,80.63
2026-02-04,LJ04,5312.96,170.44,198,49.1,1462.84,60.35
2026-02-04,LJ05,3082.28,57.21,174,20.7,792.58,11.20
2026-02-04,LJ06,6308.78,318.47,225,88.9,1793.08,64.35
2026-02-04,LJ07,3966.34,123.47,150,38.1,1084.89,59.27
2026-02-04,LJ08,5731.35,398.59,253,52.9,1946.55,134.94
2026-02-04,LJ09,4160.71,204.28,165,85.9,1294.42,94.53
2026-02-04,LJ10,5709.08,289.87,201,96.0,1629.31,160.44
2026-02-04,LJ11,2498.61,48.24,147,14.6,613.28,13.75
2026-02-04,LJ12,4290.20,223.61,144,105.7,1204.50,107.61
2026-02-05,LJ01,7726.76,718.38,293,75.5,2184.46,215.96
2026-02-05,LJ02,4956.75,208.97,179,57.5,1340.11,38.50
2026-02-05,LJ03,4426.09,291.77,169,0.0,1313.33,51.10
2026-02-05,LJ04,5669.65,231.36,221,45.4,1669.79,59.04
2026-02-05,LJ05,2989.78,70.53,180,22.5,773.50,17.09
2026-02-05,LJ06,5315.90,208.99,182,100.6,1399.53,52.67
2026-02-05,LJ07,3820.58,144.97,157,39.0,1063.43,35.62
2026-02-05,LJ08,5754.25,368.41,253,57.3,2075.52,132.60
2026-02-05,LJ09,4304.21,267.00,160,86.8,1286.35,95.88
2026-02-05,LJ10,5156.73,241.24,199,92.6,1434.79,143.85
2026-02-05,LJ11,2714.16,53.09,166,15.0,651.42,13.13
2026-02-05,LJ12,4640.48,274.27,152,118.7,1335.49,166.88
2026-02-06,LJ01,7753.85,887.27,291,79.8,2316.77,269.65
2026-02-06,LJ02,7420.77,269.45,259,61.0,1941.31,57.24
2026-02-06,LJ03,4614.43,220.90,181,73.7,1399.08,51.13
2026-02-06,LJ04,6100.34,281.32,236,54.9,1791.41,96.61
2026-02-06,LJ05,3150.17,57.47,186,23.4,771.26,11.63
2026-02-06,LJ06,5649.61,297.97,201,99.5,1436.33,62.97
2026-02-06,LJ07,5371.22,212.03,211,48.3,1546.45,61.69
2026-02-06,LJ08,5064.45,311.42,233,57.6,1771.50,93.70
2026-02-06,LJ09,5006.28,279.39,194,78.1,1505.52,64.96
2026-02-06,LJ10,5654.51,208.53,208,98.1,1578.39,187.31
2026-02-06,LJ11,2879.55,55.69,170,14.5,686.25,12.02
2026-02-06,LJ12,4120.43,232.86,138,120.8,1141.88,118.94
2026-02-07,LJ01,5667.41,532.63,215,72.0,1834.61,163.96
2026-02-07,LJ02,8342.55,332.55,290,68.7,2357.41,90.55
2026-02-07,LJ03,3791.07,195.24,147,62.7,1028.54,54.46
2026-02-07,LJ04,7926.03,360.46,318,57.3,2302.15,109.22
2026-02-07,LJ05,2277.03,57.81,132,19.6,574.45,7.66
2026-02-07,LJ06,4918.28,202.72,174,85.0,1396.29,67.47
2026-02-07,LJ07,5522.87,191.14,220,46.5,1531.73,47.70
2026-02-07,LJ08,3945.72,253.37,175,50.8,1370.34,67.96
2026-02-07,LJ09,3590.21,198.03,144,78.8,997.43,63.93
2026-02-07,LJ10,4433.88,223.52,156,86.8,1266.00,101.81
2026-02-07,LJ11,1861.47,36.98,110,14.1,449.27,9.71
2026-02-07,LJ12,3461.58,186.04,114,105.8,1025.47,79.18
2026-02-08,LJ01,3275.58,327.66,120,66.6,930.27,99.50
2026-02-08,LJ02,6743.64,256.48,233,62.8,1853.87,68.70
2026-02-08,LJ03,2041.18,116.17,84,58.5,612.83,34.51
2026-02-08,LJ04,5087.76,179.07,198,50.4,1480.78,61.53
2026-02-08,LJ05,1169.48,24.10,68,16.6,302.88,7.59
2026-02-08,LJ06,2476.31,91.44,82,76.1,715.33,20.41
2026-02-08,LJ07,4269.88,150.86,172,43.9,1176.08,67.11
2026-02-08,LJ08,2049.44,122.68,96,46.8,738.88,49.38
2026-02-08,LJ09,2252.62,124.80,84,68.3,633.34,38.97
2026-02-08,LJ10,2517.85,93.79,96,69.1,725.83,55.06
2026-02-08,LJ11,881.67,18.53,53,11.5,228.62,5.24
2026-02-08,LJ12,1843.46,97.11,65,94.1,565.92,71.10
2026-02-09,LJ01,7546.96,741.98,286,77.9,2222.05,154.58
2026-02-09,LJ02,4169.55,144.25,155,51.7,1187.22,32.26
2026-02-09,LJ03,4157.30,237.37,168,65.5,1162.76,49.04
2026-02-09,LJ04,4804.92,217.73,191,50.6,1441.47,70.22
2026-02-09,LJ05,3043.98,72.97,174,21.6,793.24,14.45
2026-02-09,LJ06,5207.48,297.36,176,96.5,1349.62,41.33
2026-02-09,LJ08,4733.50,222.98,222,50.6,1700.15,126.05
2026-02-09,LJ09,3604.10,214.99,142,85.0,1107.94,43.80
2026-02-09,LJ10,5458.37,265.26,199,89.6,1445.23,183.89
2026-02-09,LJ11,2413.62,48.85,152,16.0,620.13,16.52
2026-02-09,LJ12,3810.68,149.75,135,113.0,1145.42,148.83
2026-02-10,LJ01,7024.47,951.36,274,83.4,1946.99,175.98
2026-02-10,LJ02,4960.43,187.88,179,56.8,1424.25,59.71
2026-02-10,LJ03,4626.49,225.21,187,62.4,1409.93,66.80
2026-02-10,LJ04,5515.83,184.70,210,44.6,1532.47,51.18
2026-02-10,LJ05,3093.12,57.83,185,22.8,821.40,13.74
2026-02-10,LJ06,5536.91,317.07,187,100.1,1424.75,56.19
2026-02-10,LJ08,5095.08,250.06,236,57.0,1765.43,133.01
2026-02-10,LJ09,4328.31,214.94,174,76.3,1355.54,72.72
2026-02-10,LJ10,5392.00,266.65,206,94.2,1583.50,142.37
2026-02-10,LJ11,2629.28,42.39,156,14.1,675.39,13.86
2026-02-10,LJ12,3535.61,165.88,119,107.9,964.86,76.18
2026-02-11,LJ01,7050.88,984.70,280,81.8,2027.95,225.88
2026-02-11,LJ02,5725.17,222.12,199,58.3,1537.93,68.67
2026-02-11,LJ03,5026.09,275.39,197,68.3,1418.78,56.91
2026-02-11,LJ04,5399.12,210.80,216,47.0,1608.32,71.40
2026-02-11,LJ05,3253.99,69.67,184,23.2,863.35,20.00
2026-02-11,LJ06,5647.35,257.58,201,90.7,1594.34,72.42
2026-02-11,LJ08,5064.72,247.54,227,56.4,1971.22,114.41
2026-02-11,LJ09,4420.29,206.37,167,80.9,1315.54,80.55
2026-02-11,LJ10,6088.23,305.03,218,87.3,1678.69,121.20
2026-02-11,LJ11,2070.82,42.24,134,16.1,536.64,11.14
2026-02-11,LJ12,4083.90,210.08,132,102.6,1184.12,103.94
2026-02-12,LJ01,8173.79,881.73,305,76.5,2535.29,254.62
2026-02-12,LJ02,6078.03,285.75,212,60.1,1643.79,77.49
2026-02-12,LJ03,4910.07,299.28,202,72.4,1463.48,76.47
2026-02-12,LJ04,4730.11,169.61,186,50.3,1341.87,66.73
2026-02-12,LJ05,3142.46,78.95,182,22.8,822.68,19.34
2026-02-12,LJ06,5545.39,236.14,184,93.3,1441.75,52.56
2026-02-12,LJ08,4971.33,341.73,226,56.5,1700.60,115.54
2026-02-12,LJ09,3847.49,179.65,147,83.1,1134.56,75.47
2026-02-12,LJ10,5671.09,258.38,218,86.7,1724.70,181.07
2026-02-12,LJ11,2546.90,53.61,161,16.0,600.27,12.32
2026-02-12,LJ12,4936.05,257.03,159,106.5,1435.66,217.41
2026-02-13,LJ01,6936.73,818.71,272,75.1,2146.89,148.67
2026-02-13,LJ02,7424.91,300.51,261,58.0,1989.12,78.64
2026-02-13,LJ03,4258.93,233.55,165,64.3,1241.59,76.76
2026-02-13,LJ04,6976.05,294.08,278,49.7,2007.80,71.49
2026-02-13,LJ05,3701.56,81.42,209,20.4,990.23,17.39
2026-02-13,LJ06,5815.08,296.04,199,91.7,1558.73,75.47
2026-02-13,LJ08,5366.40,337.04,243,54.3,1820.21,116.49
2026-02-13,LJ09,4962.35,246.58,195,86.4,1396.38,106.94
2026-02-13,LJ10,6392.11,222.34,238,96.5,1958.27,127.97
2026-02-13,LJ11,2609.22,55.81,165,15.7,615.07,13.44
2026-02-13,LJ12,4854.40,283.23,160,110.1,1461.95,208.01
2026-02-14,LJ01,6057.71,825.45,222,71.0,1642.90,103.82
2026-02-14,LJ02,7911.96,347.64,278,65.7,2237.56,100.96
2026-02-14,LJ03,3337.59,203.30,129,61.8,1018.67,54.02
2026-02-14,LJ04,6649.40,200.51,256,58.5,1799.72,56.45
2026-02-14,LJ05,2247.32,54.46,128,18.5,571.11,9.49
2026-02-14,LJ06,4111.44,169.98,148,85.9,1088.23,46.93
2026-02-14,LJ08,4001.81,218.77,182,51.5,1439.92,61.79
2026-02-14,LJ09,3012.92,153.78,113,80.3,907.27,38.53
2026-02-14,LJ10,4843.75,204.45,171,84.9,1381.80,140.02
2026-02-14,LJ11,1451.80,30.04,91,13.6,376.20,7.86
2026-02-14,LJ12,3004.30,149.39,106,100.1,838.02,126.58
2026-02-15,LJ01,3497.93,434.67,135,63.6,1086.15,100.56
2026-02-15,LJ02,5071.92,193.32,190,58.9,1452.22,70.51
2026-02-15,LJ03,1938.00,113.55,77,56.8,520.07,23.87
2026-02-15,LJ04,5954.41,212.32,234,48.6,1778.92,106.16
2026-02-15,LJ05,1094.02,19.54,66,17.1,266.73,4.05
2026-02-15,LJ06,2617.56,127.52,94,79.9,667.68,20.10
2026-02-15,LJ08,2092.84,137.33,98,41.8,737.63,48.72
2026-02-15,LJ09,1736.99,105.64,69,70.5,489.01,29.37
2026-02-15,LJ10,2882.62,130.04,107,74.2,787.02,82.42
2026-02-15,LJ11,864.59,13.57,56,11.6,199.17,5.69
2026-02-15,LJ12,1915.85,82.93,65,90.8,536.52,61.71
2026-02-16,LJ02,4497.73,230.05,164,59.3,1254.92,67.42
2026-02-16,LJ04,5098.09,209.43,197,46.1,1409.08,68.25
2026-02-16,LJ05,3211.81,76.29,194,22.2,848.33,15.32
2026-02-16,LJ09,3601.59,149.25,136,84.1,1092.55,68.42
2026-02-16,LJ11,2161.39,32.38,140,15.2,551.46,11.75
2026-02-16,LJ12,4127.55,160.49,145,102.9,1263.04,159.83
2026-02-17,LJ02,5490.84,197.45,191,51.9,1499.48,69.80
2026-02-17,LJ04,4474.14,184.00,176,45.8,1308.32,47.89
2026-02-17,LJ05,3096.27,72.29,190,20.6,809.65,10.76
2026-02-17,LJ06,5427.59,233.30,193,89.8,1566.91,61.88
2026-02-17,LJ10,4923.76,187.53,189,87.0,1358.57,111.35
2026-02-17,LJ11,2794.22,43.32,175,15.2,722.85,19.06
2026-02-18,LJ01,6894.21,735.36,273,83.0,2039.45,241.41
2026-02-18,LJ02,5132.04,182.68,179,59.4,1517.49,47.70
2026-02-18,LJ03,4674.34,232.16,190,72.4,1398.84,58.40
2026-02-18,LJ04,5338.97,177.35,204,51.3,1613.07,94.45
2026-02-18,LJ05,2735.98,54.70,167,21.1,650.48,15.96
2026-02-18,LJ06,6475.35,289.66,223,87.6,1861.98,63.32
2026-02-18,LJ07,4009.37,148.21,164,41.0,1167.23,63.94
2026-02-18,LJ08,4853.35,228.77,220,58.3,1691.68,71.18
2026-02-18,LJ09,4529.58,240.95,168,75.3,1422.23,66.77
2026-02-18,LJ10,6461.50,276.98,233,97.1,1833.78,177.73
2026-02-18,LJ11,2566.00,55.93,164,15.6,596.34,14.24
2026-02-18,LJ12,3842.22,156.17,131,103.3,1087.65,116.73
2026-02-19,LJ01,7503.76,1025.71,294,72.7,2201.10,248.85
2026-02-19,LJ02,5525.84,201.70,196,58.7,1439.43,48.78
2026-02-19,LJ03,4350.24,255.78,174,74.0,1319.02,84.54
2026-02-19,LJ04,5574.18,168.75,205,46.0,1612.95,55.71
2026-02-19,LJ05,3368.19,78.11,208,20.5,808.26,18.55
2026-02-19,LJ06,6191.39,296.23,207,91.6,1576.94,52.06
2026-02-19,LJ07,4529.53,196.93,178,41.0,1207.56,57.62
2026-02-19,LJ08,4387.02,254.78,205,56.9,1499.30,113.91
2026-02-19,LJ09,4194.75,238.78,168,77.9,1247.35,51.17
2026-02-19,LJ10,6258.73,230.53,233,94.5,1809.28,195.30
2026-02-19,LJ11,2858.52,42.63,174,16.1,692.84,15.01
2026-02-19,LJ12,4623.36,246.35,151,106.5,1381.05,113.43
2026-02-20,LJ01,7673.68,726.45,276,74.7,2335.17,182.19
2026-02-20,LJ02,6643.79,303.72,236,59.2,1777.73,73.07
2026-02-20,LJ03,4658.85,255.66,192,67.5,1420.33,71.91
2026-02-20,LJ04,6791.18,300.03,268,56.2,1844.01,80.90
2026-02-20,LJ05,3832.40,94.68,220,23.1,958.85,22.09
2026-02-20,LJ06,5723.84,279.87,206,88.4,1576.01,50.69
2026-02-20,LJ07,6263.23,206.63,242,47.5,1678.80,97.31
2026-02-20,LJ08,5268.43,338.08,239,57.2,1879.25,153.49
2026-02-20,LJ09,4212.70,219.63,156,77.8,1233.73,74.14
2026-02-20,LJ10,6009.51,216.67,231,98.6,1851.88,169.95
2026-02-20,LJ11,2644.22,54.50,157,16.8,651.27,18.23
2026-02-20,LJ12,4724.05,182.95,165,115.4,1317.90,113.19
2026-02-21,LJ01,5961.13,690.20,233,68.6,1848.64,124.28
2026-02-21,LJ02,7080.55,324.07,247,69.1,1997.07,64.83
2026-02-21,LJ03,3197.09,183.26,129,65.4,908.47,54.72
2026-02-21,LJ04,8230.38,369.96,305,55.9,2453.36,99.05
2026-02-21,LJ05,2293.05,57.27,135,17.6,582.34,8.34
2026-02-21,LJ06,4479.86,178.23,149,84.6,1194.50,36.43
2026-02-21,LJ07,6449.77,257.82,247,43.5,1878.42,92.61
2026-02-21,LJ08,4244.67,219.09,184,50.4,1626.34,92.31
2026-02-21,LJ09,3361.05,156.69,132,69.4,948.01,38.53
2026-02-21,LJ10,4776.01,185.07,181,84.0,1414.27,169.97
2026-02-21,LJ11,1591.81,23.47,94,14.3,395.17,9.61
2026-02-21,LJ12,3629.90,160.82,128,108.0,1101.02,132.95
2026-02-22,LJ01,4034.79,410.91,148,61.6,1196.15,126.81
2026-02-22,LJ02,5916.38,198.76,221,56.9,1622.66,71.52
2026-02-22,LJ03,2202.33,123.04,90,56.9,613.94,41.29
2026-02-22,LJ04,6197.02,228.58,227,50.1,1686.68,65.82
2026-02-22,LJ05,1160.31,26.31,66,15.5,283.43,6.58
2026-02-22,LJ06,2957.96,124.97,99,71.9,756.73,26.85
2026-02-22,LJ07,4746.50,199.32,193,43.2,1381.98,70.49
2026-02-22,LJ08,2140.70,114.38,100,42.9,740.84,50.00
2026-02-22,LJ09,1845.11,91.29,75,66.0,525.73,19.88
2026-02-22,LJ10,2961.22,146.41,111,78.8,788.12,55.14
2026-02-22,LJ11,844.26,16.27,54,12.3,206.42,5.28
2026-02-22,LJ12,2069.54,79.41,67,95.9,602.67,64.57
2026-02-23,LJ01,6417.85,711.31,251,71.0,1888.84,156.55
2026-02-23,LJ02,4777.61,195.03,167,53.0,1300.02,34.98
2026-02-23,LJ03,3894.09,188.45,161,62.7,1183.51,81.71
2026-02-23,LJ04,4337.37,163.38,170,43.5,1224.41,58.75
2026-02-23,LJ05,2967.76,76.01,175,20.7,786.30,14.64
2026-02-23,LJ06,5293.99,283.26,190,96.6,1461.87,70.12
2026-02-23,LJ07,4135.71,140.92,165,43.6,1217.22,43.91
2026-02-23,LJ08,5074.77,244.20,230,58.4,1760.17,124.61
2026-02-23,LJ09,4034.71,170.05,159,85.2,1267.74,82.36
2026-02-23,LJ10,5974.99,241.45,227,86.7,1816.04,121.66
2026-02-23,LJ11,2301.34,37.92,149,14.7,584.41,11.51
2026-02-23,LJ12,4120.14,242.31,141,112.5,1117.86,104.32
2026-02-23,LJ13,2108.82,88.46,79,57.7,594.67,81.65
2026-02-24,LJ01,8472.99,951.41,313,80.6,2472.57,162.41
2026-02-24,LJ02,5251.76,191.79,181,56.1,1494.83,72.09
2026-02-24,LJ03,4603.45,198.97,192,66.9,1431.39,98.16
2026-02-24,LJ04,5320.71,200.64,200,44.1,1502.52,46.27
2026-02-24,LJ05,2767.17,66.16,165,21.8,696.04,14.95
2026-02-24,LJ06,5015.10,224.79,174,99.7,1314.82,65.93
2026-02-24,LJ07,4033.87,154.67,165,38.1,1078.07,38.42
2026-02-24,LJ08,5183.49,316.23,239,58.4,1903.28,145.00
2026-02-24,LJ09,4398.38,177.27,168,84.1,1301.89,59.06
2026-02-24,LJ10,5735.74,299.46,214,96.2,1720.56,194.07
2026-02-24,LJ11,2507.72,47.03,149,15.3,653.38,10.51
2026-02-24,LJ12,4641.85,212.19,162,113.7,1321.38,157.52
2026-02-24,LJ13,2284.93,85.89,90,54.1,686.49,48.06
2026-02-25,LJ01,8262.66,1148.85,313,80.3,2545.70,223.98
2026-02-25,LJ02,5332.24,257.19,200,55.1,1416.77,68.34
2026-02-25,LJ03,4432.11,211.37,184,72.1,1332.46,89.50
2026-02-25,LJ04,5565.68,204.43,220,50.4,1653.67,69.85
2026-02-25,LJ05,3621.31,91.91,206,20.5,977.75,13.19
2026-02-25,LJ06,4899.43,199.84,178,88.1,1243.84,53.03
2026-02-25,LJ07,3966.47,142.48,160,39.9,1082.35,42.59
2026-02-25,LJ08,5334.32,280.08,232,59.1,2035.05,87.18
2026-02-25,LJ09,4071.76,232.46,161,79.3,1259.22,61.14
2026-02-25,LJ10,5361.59,199.01,194,87.9,1436.15,138.91
2026-02-25,LJ11,2406.97,36.95,153,15.5,611.57,9.69
2026-02-25,LJ12,4316.69,171.80,152,104.5,1300.72,109.92
2026-02-25,LJ13,2211.59,78.85,85,57.9,590.57,54.38
2026-02-26,LJ01,7155.41,684.22,273,79.5,2144.26,141.29
2026-02-26,LJ02,5996.09,241.76,210,55.7,1662.77,71.14
2026-02-26,LJ03,4628.40,245.79,177,67.9,1317.06,91.07
2026-02-26,LJ04,5788.86,203.98,230,48.3,1679.37,87.23
2026-02-26,LJ05,2894.21,64.44,179,22.1,741.89,17.70
2026-02-26,LJ06,6552.87,364.73,220,100.0,1730.92,59.31
2026-02-26,LJ07,4278.98,132.33,167,40.2,1235.60,46.66
2026-02-26,LJ08,5313.03,292.61,242,59.5,1913.36,111.82
2026-02-26,LJ09,4387.84,219.51,176,85.1,1375.14,67.32
2026-02-26,LJ10,5656.62,246.26,199,89.7,1665.59,107.62
2026-02-26,LJ11,2928.35,57.03,183,15.8,766.90,18.86
2026-02-26,LJ12,4199.39,201.88,136,107.8,1163.35,146.07
2026-02-26,LJ13,2411.44,92.37,93,54.8,676.39,59.95
2026-02-27,LJ01,7600.76,711.60,279,85.2,2359.99,260.01
2026-02-27,LJ02,7672.95,328.23,265,62.4,2199.45,117.54
2026-02-27,LJ03,5015.04,276.65,202,70.8,1488.18,100.86
2026-02-27,LJ04,8094.32,369.57,297,49.3,2392.26,135.47
2026-02-27,LJ05,3113.75,58.56,178,22.8,763.12,17.60
2026-02-27,LJ06,5817.50,300.41,205,90.6,1592.33,52.48
2026-02-27,LJ07,5251.14,177.41,212,47.3,1531.73,45.05
2026-02-27,LJ08,5586.42,304.50,248,57.9,1964.62,156.11
2026-02-27,LJ09,5225.37,268.38,193,87.9,1467.05,96.75
2026-02-27,LJ10,6041.77,304.79,230,90.7,1714.69,214.57
2026-02-27,LJ11,2967.92,49.57,175,15.1,782.22,18.16
2026-02-27,LJ12,4836.64,191.75,169,107.9,1406.05,160.00
2026-02-27,LJ13,3270.53,108.31,121,58.5,920.45,116.69
2026-02-28,LJ01,5598.73,759.28,216,68.3,1638.48,118.65
2026-02-28,LJ02,8510.75,399.34,293,59.9,2358.48,115.78
2026-02-28,LJ03,3284.13,191.26,132,64.4,952.88,58.71
2026-02-28,LJ04,7804.20,304.77,309,51.8,2145.55,100.15
2026-02-28,LJ05,2196.53,39.85,127,17.6,528.69,11.10
2026-02-28,LJ06,5129.78,266.39,173,81.2,1434.30,61.23
2026-02-28,LJ07,5586.97,244.43,222,50.1,1660.45,69.65
2026-02-28,LJ08,4564.56,289.29,195,51.7,1766.81,82.00
2026-02-28,LJ09,3192.24,151.51,121,76.8,1002.61,61.71
2026-02-28,LJ10,4925.65,177.20,182,89.8,1384.82,169.07
2026-02-28,LJ11,1605.10,31.15,100,13.6,416.47,12.07
2026-02-28,LJ12,3413.65,199.90,116,102.9,970.53,125.92
2026-02-28,LJ13,3624.94,137.48,140,64.6,1015.92,76.36
2026-03-01,LJ01,3969.00,545.54,150,65.7,1169.81,86.88
2026-03-01,LJ02,5343.49,261.57,201,60.0,1405.08,62.53
2026-03-01,LJ03,2382.92,113.68,96,55.9,655.17,35.71
2026-03-01,LJ04,5954.53,206.11,222,50.3,1579.54,88.86
2026-03-01,LJ05,1162.52,22.31,70,17.0,303.96,6.27
2026-03-01,LJ06,2635.18,112.86,92,71.2,676.22,33.35
2026-03-01,LJ07,4687.98,191.21,193,44.7,1366.31,53.15
2026-03-01,LJ08,2347.49,133.45,100,46.5,903.58,73.89
2026-03-01,LJ09,1785.07,88.94,70,62.5,546.12,35.61
2026-03-01,LJ10,2706.29,113.74,97,73.6,829.26,68.98
2026-03-01,LJ11,944.91,14.12,59,11.5,220.45,4.03
2026-03-01,LJ12,1961.36,89.94,69,94.8,585.07,63.57
2026-03-01,LJ13,2934.56,123.70,112,58.8,805.64,87.56
2026-03-02,LJ01,7026.61,876.12,264,72.6,2082.91,241.81
2026-03-02,LJ02,4754.67,232.62,171,54.3,1373.63,68.95
2026-03-02,LJ03,4504.89,300.38,180,70.2,1318.35,68.63
2026-03-02,LJ04,5209.44,199.59,195,47.4,1398.61,78.95
