id_loja,competencia,categoria,produto,quantidade_vendida,preco_medio,custo_unitario
LJ06,2026-04,salgados,Empada de palmito,325,"R$ 14,86",8.49
LJ06,2026-04,Doces,Brownie,613,"R$ 13,78",6.22
LJ06,2026-04,Doces,Cookie de castanha,508,"R$ 11,15",4.86
LJ06,2026-04,doces,Bolo de cenoura (fatia),351,"R$ 13,59",5.75
LJ06,2026-04,Doces,Torta de limão (fatia),272,"R$ 17,17",7.45
LJ06,2026-04,graos e varejo,Café em grãos 250g,212,"R$ 41,20",26.50
LJ06,2026-04,Grãos e varejo,Café em grãos 500g,138,"R$ 73,20",
LJ06,2026-04,graos e varejo,Cápsulas 10 un.,164,"R$ 37,28",26.95
LJ06,2026-04,Varejo,Caneca Turmalina,78,"R$ 59,20",39.86
LJ06,2026-05,cafe,Espresso,1200,"R$ 8,56",1.73
LJ06,2026-05,Cafés,Coado 300ml,1182,"R$ 10,86",2.32
LJ06,2026-05,cafe,Cappuccino,1307,"R$ 15,47",3.65
LJ06,2026-05,cafe,Latte,1053,"R$ 15,66",3.78
LJ06,2026-05,cafe,Mocha,581,"R$ 18,41",4.97
LJ06,2026-05,bebidas geladas,Cold brew 400ml,677,"R$ 16,63",5.06
LJ06,2026-05,Geladas,Frappé Turmalina,513,"R$ 20,51",7.86
LJ06,2026-05,Geladas,Chá gelado da casa,356,"R$ 13,03",4.08
LJ06,2026-05,Bebidas geladas,Limonada suíça,270,"R$ 14,21",4.63
LJ06,2026-05,Salgados,Pão de queijo (2 un.),1166,"R$ 11,82",6.45
LJ06,2026-05,Salgados,Croissant de queijo,526,"R$ 17,56",9.44
LJ06,2026-05,salgados,Sanduíche de frango,454,"R$ 26,89",15.92
LJ06,2026-05,SALGADOS,Empada de palmito,359,"R$ 14,88",7.82
LJ06,2026-05,doces,Brownie,612,"R$ 13,96",6.16
LJ06,2026-05,Doces,Cookie de castanha,573,"R$ 11,13",4.79
LJ06,2026-05,Doces,Bolo de cenoura (fatia),431,"R$ 13,33",5.49
LJ06,2026-05,doces,Torta de limão (fatia),333,"R$ 16,70",7.15
LJ06,2026-05,Grãos e varejo,Café em grãos 250g,223,"R$ 41,04",27.01
LJ06,2026-05,Varejo,Café em grãos 500g,138,"R$ 74,10",51.18
LJ06,2026-05,Varejo,Cápsulas 10 un.,185,"R$ 37,45",27.82
LJ06,2026-05,Varejo,Caneca Turmalina,71,"R$ 60,08",36.47
LJ06,2026-06,Cafés,Espresso,1379,"R$ 8,74",1.73
LJ06,2026-06,cafe,Coado 300ml,1215,"R$ 10,71",2.25
LJ06,2026-06,cafe,Cappuccino,1108,"R$ 15,89",3.44
LJ06,2026-06,cafe,Latte,914,"R$ 15,81",3.98
LJ06,2026-06,cafe,Mocha,561,"R$ 18,39",5.11
LJ06,2026-06,bebidas geladas,Cold brew 400ml,660,"R$ 16,69",4.97
LJ06,2026-06,Bebidas geladas,Frappé Turmalina,468,"R$ 21,52",7.75
LJ06,2026-06,Bebidas geladas,Chá gelado da casa,348,"R$ 13,30",4.02
LJ06,2026-06,bebidas geladas,Limonada suíça,305,"R$ 14,19",4.46
LJ06,2026-06,SALGADOS,Pão de queijo (2 un.),1202,"R$ 12,31",5.95
LJ06,2026-06,salgados,Croissant de queijo,602,"R$ 18,28",10.18
LJ06,2026-06,salgados,Sanduíche de frango,428,"R$ 27,36",15.28
LJ06,2026-06,salgados,Empada de palmito,377,"R$ 15,38",8.41
LJ06,2026-06,doces,Brownie,594,"R$ 14,25",6.09
LJ06,2026-06,Doces,Cookie de castanha,602,"R$ 11,33",4.56
LJ06,2026-06,doces,Bolo de cenoura (fatia),423,"R$ 13,78",5.66
LJ06,2026-06,Doces,Torta de limão (fatia),313,"R$ 17,49",7.34
LJ06,2026-06,graos e varejo,Café em grãos 250g,210,"R$ 40,87",28.27
LJ06,2026-06,graos e varejo,Café em grãos 500g,135,"R$ 74,06",51.31
LJ06,2026-06,graos e varejo,Cápsulas 10 un.,166,"R$ 38,77",26.88
LJ06,2026-06,Varejo,Caneca Turmalina,71,"R$ 60,25",38.86
LJ07,2026-01,CAFÉ,Espresso,1235,"R$ 8,74",1.66
LJ07,2026-01,Cafés,Coado 300ml,1069,"R$ 11,20",2.19
LJ07,2026-01,Café,Cappuccino,1054,"R$ 15,15",3.75
LJ07,2026-01,Cafés,Latte,941,"R$ 15,68",3.65
LJ07,2026-01,Café,Mocha,554,"R$ 18,96",4.89
LJ07,2026-01,Bebidas geladas,Cold brew 400ml,629,"R$ 17,12",4.98
LJ07,2026-01,Bebidas geladas,Frappé Turmalina,553,"R$ 20,95",7.76
LJ07,2026-01,Bebidas geladas,Chá gelado da casa,423,"R$ 13,01",4.14
LJ07,2026-01,Geladas,Limonada suíça,354,"R$ 13,66",4.48
LJ07,2026-01,SALGADOS,Pão de queijo (2 un.),1210,"R$ 11,89",6.32
LJ07,2026-01,Salgados,Croissant de queijo,561,"R$ 18,06",9.79
LJ07,2026-01,salgados,Sanduíche de frango,422,"R$ 26,96",16.04
LJ07,2026-01,Salgados,Empada de palmito,407,"R$ 14,67",8.39
LJ07,2026-01,Doces,Brownie,483,"R$ 13,59",5.99
LJ07,2026-01,doces,Cookie de castanha,455,"R$ 11,22",4.80
LJ07,2026-01,Doces,Bolo de cenoura (fatia),343,"R$ 13,65",5.81
LJ07,2026-01,Doces,Torta de limão (fatia),278,"R$ 16,76",7.69
LJ07,2026-01,Varejo,Café em grãos 250g,115,"R$ 41,81",
LJ07,2026-01,Grãos e varejo,Café em grãos 500g,67,"R$ 73,21",
LJ07,2026-01,Varejo,Cápsulas 10 un.,92,"R$ 36,87",26.68
LJ07,2026-01,graos e varejo,Caneca Turmalina,38,"R$ 60,42",38.39
LJ07,2026-02,Cafés,Espresso,753,"R$ 8,26",1.64
LJ07,2026-02,Café,Coado 300ml,600,"R$ 10,96",2.23
LJ07,2026-02,CAFÉ,Cappuccino,674,"R$ 15,37",3.54
LJ07,2026-02,cafe,Latte,523,"R$ 15,73",3.97
LJ07,2026-02,Cafés,Mocha,309,"R$ 18,71",5.08
LJ07,2026-02,bebidas geladas,Cold brew 400ml,422,"R$ 17,25",5.05
LJ07,2026-02,Geladas,Frappé Turmalina,334,"R$ 21,00",7.55
LJ07,2026-02,Geladas,Chá gelado da casa,209,"R$ 13,10",4.11
LJ07,2026-02,Bebidas geladas,Limonada suíça,182,"R$ 14,20",4.59
LJ07,2026-02,SALGADOS,Pão de queijo (2 un.),725,"R$ 12,32",6.43
LJ07,2026-02,salgados,Croissant de queijo,382,"R$ 17,65",9.27
LJ07,2026-02,salgados,Sanduíche de frango,293,"R$ 26,38",15.09
LJ07,2026-02,salgados,Empada de palmito,243,"R$ 14,89",8.40
LJ07,2026-02,doces,Brownie,297,"R$ 13,93",6.17
LJ07,2026-02,Doces,Cookie de castanha,286,"R$ 10,79",4.52
LJ07,2026-02,Doces,Bolo de cenoura (fatia),194,"R$ 13,41",5.79
LJ07,2026-02,doces,Torta de limão (fatia),142,"R$ 16,85",7.32
LJ07,2026-02,graos e varejo,Café em grãos 250g,71,"R$ 42,19",26.41
LJ07,2026-02,Grãos e varejo,Café em grãos 500g,40,"R$ 74,78",47.56
LJ07,2026-02,Grãos e varejo,Cápsulas 10 un.,55,"R$ 39,05",
LJ07,2026-02,graos e varejo,Caneca Turmalina,23,"R$ 60,00",38.23
LJ07,2026-03,Café,Espresso,1170,"R$ 8,53",1.71
LJ07,2026-03,cafe,Coado 300ml,1026,"R$ 10,95",2.31
LJ07,2026-03,cafe,Cappuccino,1006,"R$ 15,76",3.71
LJ07,2026-03,Café,Latte,890,"R$ 16,27",3.62
LJ07,2026-03,cafe,Mocha,539,"R$ 18,76",4.95
LJ07,2026-03,Bebidas geladas,Cold brew 400ml,703,"R$ 17,33",5.29
LJ07,2026-03,bebidas geladas,Frappé Turmalina,508,"R$ 21,36",7.58
LJ07,2026-03,Bebidas geladas,Chá gelado da casa,363,"R$ 13,19",4.18
LJ07,2026-03,Bebidas geladas,Limonada suíça,297,"R$ 13,81",4.56
LJ07,2026-03,Salgados,Pão de queijo (2 un.),1177,"R$ 11,88",5.89
LJ07,2026-03,salgados,Croissant de queijo,654,"R$ 17,55",9.82
LJ07,2026-03,salgados,Sanduíche de frango,490,"R$ 27,49",15.87
LJ07,2026-03,salgados,Empada de palmito,391,"R$ 14,81",8.41
LJ07,2026-03,Doces,Brownie,463,"R$ 13,97",6.16
LJ07,2026-03,doces,Cookie de castanha,470,"R$ 11,27",4.78
LJ07,2026-03,Doces,Bolo de cenoura (fatia),297,"R$ 13,84",5.37
LJ07,2026-03,doces,Torta de limão (fatia),249,"R$ 17,36",7.28
LJ07,2026-03,graos e varejo,Café em grãos 250g,121,"R$ 42,06",
LJ07,2026-03,graos e varejo,Café em grãos 500g,76,"R$ 74,02",
LJ07,2026-03,Varejo,Cápsulas 10 un.,92,"R$ 39,07",
LJ07,2026-03,Varejo,Caneca Turmalina,41,"R$ 58,91",38.16
LJ07,2026-04,cafe,Espresso,1233,"R$ 8,45",1.68
LJ07,2026-04,CAFÉ,Coado 300ml,1081,"R$ 11,27",2.38
LJ07,2026-04,cafe,Cappuccino,1245,"R$ 15,39",3.71
LJ07,2026-04,Cafés,Latte,902,"R$ 15,68",3.96
LJ07,2026-04,Cafés,Mocha,590,"R$ 18,12",4.76
LJ07,2026-04,Bebidas geladas,Cold brew 400ml,665,"R$ 16,71",4.85
LJ07,2026-04,Bebidas geladas,Frappé Turmalina,537,"R$ 21,56",7.46
LJ07,2026-04,Geladas,Chá gelado da casa,389,"R$ 12,87",4.18
LJ07,2026-04,bebidas geladas,Limonada suíça,350,"R$ 13,91",4.78
LJ07,2026-04,SALGADOS,Pão de queijo (2 un.),1083,"R$ 12,06",6.07
LJ07,2026-04,Salgados,Croissant de queijo,671,"R$ 18,41",9.69
LJ07,2026-04,salgados,Sanduíche de frango,461,"R$ 26,25",15.83
LJ07,2026-04,SALGADOS,Empada de palmito,388,"R$ 14,65",8.21
LJ07,2026-04,Doces,Brownie,535,"R$ 14,41",5.91
LJ07,2026-04,doces,Cookie de castanha,467,"R$ 10,86",4.82
LJ07,2026-04,Doces,Bolo de cenoura (fatia),326,"R$ 13,34",5.35
LJ07,2026-04,doces,Torta de limão (fatia),265,"R$ 17,44",7.17
LJ07,2026-04,graos e varejo,Café em grãos 250g,115,"R$ 43,12",28.31
LJ07,2026-04,graos e varejo,Café em grãos 500g,81,"R$ 75,75",50.52
LJ07,2026-04,Grãos e varejo,Cápsulas 10 un.,92,"R$ 37,12",26.14
LJ07,2026-04,Varejo,Caneca Turmalina,46,"R$ 59,51",37.23
LJ07,2026-05,Café,Espresso,1500,"R$ 8,52",1.71
LJ07,2026-05,CAFÉ,Coado 300ml,1278,"R$ 10,75",2.22
LJ07,2026-05,cafe,Cappuccino,1224,"R$ 15,94",3.61
LJ07,2026-05,cafe,Latte,1127,"R$ 15,91",3.67
LJ07,2026-05,cafe,Mocha,569,"R$ 18,04",4.67
LJ07,2026-05,bebidas geladas,Cold brew 400ml,775,"R$ 16,76",4.85
LJ07,2026-05,Geladas,Frappé Turmalina,600,"R$ 21,37",7.67
LJ07,2026-05,Bebidas geladas,Chá gelado da casa,426,"R$ 12,74",4.29
LJ07,2026-05,Geladas,Limonada suíça,379,"R$ 14,11",4.42
LJ07,2026-05,Salgados,Pão de queijo (2 un.),1241,"R$ 12,06",6.07
LJ07,2026-05,SALGADOS,Croissant de queijo,619,"R$ 17,68",10.03
LJ07,2026-05,SALGADOS,Sanduíche de frango,488,"R$ 27,32",14.83
LJ07,2026-05,Salgados,Empada de palmito,435,"R$ 14,95",8.41
LJ07,2026-05,doces,Brownie,551,"R$ 14,24",6.15
LJ07,2026-05,doces,Cookie de castanha,566,"R$ 11,28",4.67
LJ07,2026-05,doces,Bolo de cenoura (fatia),403,"R$ 13,75",5.56
LJ07,2026-05,Doces,Torta de limão (fatia),285,"R$ 16,57",7.65
LJ07,2026-05,Varejo,Café em grãos 250g,140,"R$ 41,33",28.52
LJ07,2026-05,graos e varejo,Café em grãos 500g,83,"R$ 74,90",51.05
LJ07,2026-05,graos e varejo,Cápsulas 10 un.,95,"R$ 37,67",27.36
LJ07,2026-05,Grãos e varejo,Caneca Turmalina,44,"R$ 58,37",39.36
LJ07,2026-06,CAFÉ,Espresso,1241,"R$ 8,35",1.73
LJ07,2026-06,Cafés,Coado 300ml,1120,"R$ 11,01",2.26
LJ07,2026-06,cafe,Cappuccino,1193,"R$ 15,39",3.57
LJ07,2026-06,cafe,Latte,977,"R$ 15,68",3.97
LJ07,2026-06,Café,Mocha,536,"R$ 17,98",4.97
LJ07,2026-06,Geladas,Cold brew 400ml,709,"R$ 17,47",4.97
LJ07,2026-06,bebidas geladas,Frappé Turmalina,577,"R$ 20,60",7.97
LJ07,2026-06,bebidas geladas,Chá gelado da casa,442,"R$ 13,16",4.16
LJ07,2026-06,bebidas geladas,Limonada suíça,380,"R$ 13,91",4.71
LJ07,2026-06,Salgados,Pão de queijo (2 un.),1188,"R$ 12,25",6.49
LJ07,2026-06,salgados,Croissant de queijo,643,"R$ 18,45",9.76
LJ07,2026-06,salgados,Sanduíche de frango,496,"R$ 26,92",14.94
LJ07,2026-06,salgados,Empada de palmito,406,"R$ 14,97",8.40
LJ07,2026-06,Doces,Brownie,526,"R$ 14,34",6.17
LJ07,2026-06,Doces,Cookie de castanha,459,"R$ 10,88",4.66
LJ07,2026-06,Doces,Bolo de cenoura (fatia),350,"R$ 13,42",5.83
LJ07,2026-06,Doces,Torta de limão (fatia),307,"R$ 16,85",7.11
LJ07,2026-06,graos e varejo,Café em grãos 250g,138,"R$ 41,04",28.43
LJ07,2026-06,Grãos e varejo,Café em grãos 500g,83,"R$ 72,07",
LJ07,2026-06,Grãos e varejo,Cápsulas 10 un.,103,"R$ 37,24",27.73
LJ07,2026-06,Grãos e varejo,Caneca Turmalina,44,"R$ 60,25",
LJ08,2026-01,cafe,Espresso,843,"R$ 8,67",1.63
LJ08,2026-01,Cafés,Coado 300ml,746,"R$ 11,32",2.23
LJ08,2026-01,Café,Cappuccino,723,"R$ 15,16",3.74
LJ08,2026-01,CAFÉ,Latte,638,"R$ 15,67",3.79
LJ08,2026-01,CAFÉ,Mocha,348,"R$ 18,35",4.80
LJ08,2026-01,Geladas,Cold brew 400ml,539,"R$ 17,38",5.11
LJ08,2026-01,bebidas geladas,Frappé Turmalina,432,"R$ 20,87",7.77
LJ08,2026-01,bebidas geladas,Chá gelado da casa,277,"R$ 13,28",4.08
LJ08,2026-01,Geladas,Limonada suíça,229,"R$ 14,41",4.72
LJ08,2026-01,salgados,Pão de queijo (2 un.),2033,"R$ 12,25",6.18
LJ08,2026-01,Salgados,Croissant de queijo,1056,"R$ 18,06",9.52
LJ08,2026-01,salgados,Sanduíche de frango,793,"R$ 27,46",15.59
LJ08,2026-01,salgados,Empada de palmito,604,"R$ 14,98",8.26
LJ08,2026-01,Doces,Brownie,450,"R$ 14,27",6.26
LJ08,2026-01,doces,Cookie de castanha,424,"R$ 10,95",4.72
LJ08,2026-01,Doces,Bolo de cenoura (fatia),346,"R$ 13,69",5.35
LJ08,2026-01,Doces,Torta de limão (fatia),248,"R$ 17,37",7.33
LJ08,2026-01,Grãos e varejo,Café em grãos 250g,68,"R$ 41,63",
LJ08,2026-01,graos e varejo,Café em grãos 500g,44,"R$ 75,28",47.87
LJ08,2026-01,Varejo,Cápsulas 10 un.,51,"R$ 37,42",
LJ08,2026-01,graos e varejo,Caneca Turmalina,24,"R$ 59,27",36.82
LJ08,2026-02,cafe,Espresso,694,"R$ 8,27",1.62
LJ08,2026-02,cafe,Coado 300ml,629,"R$ 10,90",2.30
LJ08,2026-02,CAFÉ,Cappuccino,661,"R$ 15,68",3.75
LJ08,2026-02,cafe,Latte,587,"R$ 15,56",3.86
LJ08,2026-02,CAFÉ,Mocha,359,"R$ 18,34",5.00
LJ08,2026-02,Geladas,Cold brew 400ml,464,"R$ 16,70",5.25
LJ08,2026-02,bebidas geladas,Frappé Turmalina,391,"R$ 21,07",7.27
LJ08,2026-02,Bebidas geladas,Chá gelado da casa,277,"R$ 13,22",4.23
LJ08,2026-02,bebidas geladas,Limonada suíça,230,"R$ 14,04",4.71
LJ08,2026-02,salgados,Pão de queijo (2 un.),2002,"R$ 12,28",6.46
LJ08,2026-02,salgados,Croissant de queijo,862,"R$ 17,95",9.78
LJ08,2026-02,SALGADOS,Sanduíche de frango,704,"R$ 26,62",14.81
LJ08,2026-02,SALGADOS,Empada de palmito,580,"R$ 15,32",8.00
LJ08,2026-02,doces,Brownie,464,"R$ 13,72",6.22
LJ08,2026-02,Doces,Cookie de castanha,459,"R$ 11,06",4.93
LJ08,2026-02,doces,Bolo de cenoura (fatia),277,"R$ 13,17",5.41
LJ08,2026-02,doces,Torta de limão (fatia),247,"R$ 17,19",7.38
LJ08,2026-02,Varejo,Café em grãos 250g,62,"R$ 42,47",
LJ08,2026-02,Varejo,Café em grãos 500g,45,"R$ 72,95",
LJ08,2026-02,Grãos e varejo,Cápsulas 10 un.,54,"R$ 38,80",25.83
LJ08,2026-02,Grãos e varejo,Caneca Turmalina,22,"R$ 59,37",39.74
LJ08,2026-03,CAFÉ,Espresso,917,"R$ 8,49",1.64
LJ08,2026-03,cafe,Coado 300ml,808,"R$ 11,25",2.26
LJ08,2026-03,CAFÉ,Cappuccino,945,"R$ 15,54",3.43
LJ08,2026-03,Café,Latte,750,"R$ 15,88",3.81
LJ08,2026-03,Cafés,Mocha,422,"R$ 18,33",4.83
LJ08,2026-03,bebidas geladas,Cold brew 400ml,622,"R$ 16,69",4.97
LJ08,2026-03,bebidas geladas,Frappé Turmalina,481,"R$ 21,31",7.48
LJ08,2026-03,Bebidas geladas,Chá gelado da casa,324,"R$ 12,95",4.07
LJ08,2026-03,bebidas geladas,Limonada suíça,291,"R$ 13,59",4.70
LJ08,2026-03,Salgados,Pão de queijo (2 un.),2366,"R$ 11,97",6.42
LJ08,2026-03,Salgados,Croissant de queijo,1138,"R$ 17,82",9.48
LJ08,2026-03,salgados,Sanduíche de frango,823,"R$ 27,23",15.56
LJ08,2026-03,salgados,Empada de palmito,763,"R$ 14,88",8.39
LJ08,2026-03,doces,Brownie,609,"R$ 13,99",6.31
LJ08,2026-03,doces,Cookie de castanha,511,"R$ 10,95",4.57
LJ08,2026-03,Doces,Bolo de cenoura (fatia),355,"R$ 13,26",5.82
LJ08,2026-03,Doces,Torta de limão (fatia),311,"R$ 17,27",7.23
LJ08,2026-03,graos e varejo,Café em grãos 250g,83,"R$ 41,59",
LJ08,2026-03,Varejo,Café em grãos 500g,53,"R$ 75,98",50.39
LJ08,2026-03,graos e varejo,Cápsulas 10 un.,62,"R$ 37,26",
LJ08,2026-03,Grãos e varejo,Caneca Turmalina,28,"R$ 60,71",38.57
LJ08,2026-04,CAFÉ,Espresso,837,"R$ 8,37",1.73
LJ08,2026-04,cafe,Coado 300ml,757,"R$ 10,67",2.36
LJ08,2026-04,Café,Cappuccino,736,"R$ 15,48",3.55
LJ08,2026-04,Cafés,Latte,722,"R$ 16,46",3.96
LJ08,2026-04,Cafés,Mocha,370,"R$ 18,93",4.68
LJ08,2026-04,Geladas,Cold brew 400ml,559,"R$ 17,01",4.93
LJ08,2026-04,bebidas geladas,Frappé Turmalina,430,"R$ 20,57",7.87
LJ08,2026-04,bebidas geladas,Chá gelado da casa,304,"R$ 12,69",4.41
LJ08,2026-04,bebidas geladas,Limonada suíça,278,"R$ 13,92",4.66
LJ08,2026-04,Salgados,Pão de queijo (2 un.),2206,"R$ 12,33",5.91
LJ08,2026-04,Salgados,Croissant de queijo,1029,"R$ 17,81",9.89
LJ08,2026-04,SALGADOS,Sanduíche de frango,763,"R$ 26,90",15.26
LJ08,2026-04,salgados,Empada de palmito,701,"R$ 15,13",8.47
LJ08,2026-04,doces,Brownie,519,"R$ 13,87",6.20
LJ08,2026-04,doces,Cookie de castanha,493,"R$ 10,84",4.74
LJ08,2026-04,Doces,Bolo de cenoura (fatia),370,"R$ 13,77",5.83
LJ08,2026-04,Doces,Torta de limão (fatia),278,"R$ 17,45",7.56
LJ08,2026-04,Varejo,Café em grãos 250g,73,"R$ 41,94",
LJ08,2026-04,Grãos e varejo,Café em grãos 500g,45,"R$ 73,47",47.76
LJ08,2026-04,graos e varejo,Cápsulas 10 un.,57,"R$ 37,63",27.76
LJ08,2026-04,graos e varejo,Caneca Turmalina,25,"R$ 58,16",39.00
LJ08,2026-05,cafe,Espresso,1057,"R$ 8,49",1.71
LJ08,2026-05,CAFÉ,Coado 300ml,923,"R$ 11,24",2.20
LJ08,2026-05,CAFÉ,Cappuccino,984,"R$ 15,34",3.48
LJ08,2026-05,Cafés,Latte,817,"R$ 16,02",3.71
LJ08,2026-05,Cafés,Mocha,430,"R$ 18,94",5.12
LJ08,2026-05,bebidas geladas,Cold brew 400ml,614,"R$ 17,44",4.97
LJ08,2026-05,bebidas geladas,Frappé Turmalina,473,"R$ 21,40",7.88
LJ08,2026-05,bebidas geladas,Chá gelado da casa,356,"R$ 13,27",4.37
LJ08,2026-05,Geladas,Limonada suíça,285,"R$ 14,15",4.47
LJ08,2026-05,SALGADOS,Pão de queijo (2 un.),2566,"R$ 11,94",5.95
LJ08,2026-05,SALGADOS,Croissant de queijo,1324,"R$ 18,40",9.55
LJ08,2026-05,SALGADOS,Sanduíche de frango,962,"R$ 26,46",14.72
LJ08,2026-05,salgados,Empada de palmito,799,"R$ 15,44",8.48
LJ08,2026-05,Doces,Brownie,577,"R$ 13,90",6.28
LJ08,2026-05,Doces,Cookie de castanha,547,"R$ 11,06",4.61
LJ08,2026-05,Doces,Bolo de cenoura (fatia),354,"R$ 13,12",5.48
LJ08,2026-05,Doces,Torta de limão (fatia),282,"R$ 16,72",7.34
LJ08,2026-05,graos e varejo,Café em grãos 250g,82,"R$ 41,04",28.35
LJ08,2026-05,graos e varejo,Café em grãos 500g,55,"R$ 73,68",51.28
LJ08,2026-05,Varejo,Cápsulas 10 un.,71,"R$ 38,77",25.83
LJ08,2026-05,Grãos e varejo,Caneca Turmalina,29,"R$ 57,58",36.53
LJ08,2026-06,CAFÉ,Espresso,970,"R$ 8,73",1.65
LJ08,2026-06,Cafés,Coado 300ml,783,"R$ 10,93",2.24
LJ08,2026-06,CAFÉ,Cappuccino,827,"R$ 15,34",3.56
LJ08,2026-06,Café,Latte,794,"R$ 15,67",3.90
LJ08,2026-06,Café,Mocha,407,"R$ 18,72",4.94
LJ08,2026-06,Bebidas geladas,Cold brew 400ml,575,"R$ 17,19",5.07
LJ08,2026-06,bebidas geladas,Frappé Turmalina,545,"R$ 21,48",7.93
LJ08,2026-06,Bebidas geladas,Chá gelado da casa,356,"R$ 13,05",4.05
LJ08,2026-06,Bebidas geladas,Limonada suíça,311,"R$ 13,64",4.43
LJ08,2026-06,Salgados,Pão de queijo (2 un.),2242,"R$ 12,03",6.46
LJ08,2026-06,Salgados,Croissant de queijo,1151,"R$ 17,82",9.77
LJ08,2026-06,Salgados,Sanduíche de frango,923,"R$ 26,68",15.46
LJ08,2026-06,Salgados,Empada de palmito,857,"R$ 15,14",7.97
LJ08,2026-06,Doces,Brownie,627,"R$ 13,95",5.85
LJ08,2026-06,Doces,Cookie de castanha,496,"R$ 11,15",4.80
LJ08,2026-06,Doces,Bolo de cenoura (fatia),353,"R$ 13,22",5.49
LJ08,2026-06,Doces,Torta de limão (fatia),289,"R$ 16,80",7.57
LJ08,2026-06,Varejo,Café em grãos 250g,94,"R$ 41,63",28.57
LJ08,2026-06,Grãos e varejo,Café em grãos 500g,59,"R$ 76,15",
LJ08,2026-06,graos e varejo,Cápsulas 10 un.,73,"R$ 37,38",27.38
LJ08,2026-06,Varejo,Caneca Turmalina,31,"R$ 58,52",
LJ09,2026-01,Café,Espresso,811,"R$ 8,44",1.64
LJ09,2026-01,Café,Coado 300ml,729,"R$ 10,93",2.21
LJ09,2026-01,Café,Cappuccino,885,"R$ 15,28",3.64
LJ09,2026-01,cafe,Latte,719,"R$ 15,60",3.98
LJ09,2026-01,CAFÉ,Mocha,357,"R$ 18,33",4.86
LJ09,2026-01,Bebidas geladas,Cold brew 400ml,524,"R$ 17,41",5.11
LJ09,2026-01,Geladas,Frappé Turmalina,458,"R$ 20,53",7.27
LJ09,2026-01,Geladas,Chá gelado da casa,330,"R$ 13,04",4.03
LJ09,2026-01,Geladas,Limonada suíça,279,"R$ 14,33",4.54
LJ09,2026-01,salgados,Pão de queijo (2 un.),900,"R$ 11,73",6.01
LJ09,2026-01,salgados,Croissant de queijo,391,"R$ 17,49",9.52
LJ09,2026-01,Salgados,Sanduíche de frango,306,"R$ 26,30",15.48
LJ09,2026-01,Salgados,Empada de palmito,263,"R$ 14,87",7.95
LJ09,2026-01,Doces,Brownie,349,"R$ 13,80",5.90
LJ09,2026-01,Doces,Cookie de castanha,298,"R$ 11,24",4.78
LJ09,2026-01,Doces,Bolo de cenoura (fatia),207,"R$ 13,42",5.49
LJ09,2026-01,doces,Torta de limão (fatia),175,"R$ 16,65",7.41
LJ09,2026-01,Varejo,Café em grãos 250g,85,"R$ 41,99",28.55
LJ09,2026-01,Varejo,Café em grãos 500g,57,"R$ 72,89",50.80
LJ09,2026-01,graos e varejo,Cápsulas 10 un.,81,"R$ 38,10",
LJ09,2026-01,Varejo,Caneca Turmalina,35,"R$ 58,65",
LJ09,2026-02,Cafés,Espresso,850,"R$ 8,69",1.63
LJ09,2026-02,CAFÉ,Coado 300ml,631,"R$ 11,14",2.33
LJ09,2026-02,cafe,Cappuccino,720,"R$ 15,40",3.58
LJ09,2026-02,Cafés,Latte,662,"R$ 15,66",3.71
LJ09,2026-02,Café,Mocha,349,"R$ 18,22",4.81
LJ09,2026-02,bebidas geladas,Cold brew 400ml,461,"R$ 16,50",5.29
LJ09,2026-02,bebidas geladas,Frappé Turmalina,388,"R$ 21,10",7.38
LJ09,2026-02,bebidas geladas,Chá gelado da casa,306,"R$ 12,78",4.36
LJ09,2026-02,Bebidas geladas,Limonada suíça,229,"R$ 13,97",4.57
LJ09,2026-02,Salgados,Pão de queijo (2 un.),803,"R$ 11,93",6.11
LJ09,2026-02,salgados,Croissant de queijo,425,"R$ 17,75",9.94
LJ09,2026-02,Salgados,Sanduíche de frango,261,"R$ 26,26",15.65
LJ09,2026-02,Salgados,Empada de palmito,244,"R$ 15,21",7.91
LJ09,2026-02,Doces,Brownie,338,"R$ 14,39",5.91
LJ09,2026-02,Doces,Cookie de castanha,260,"R$ 10,88",4.82
LJ09,2026-02,Doces,Bolo de cenoura (fatia),189,"R$ 13,37",5.73
LJ09,2026-02,Doces,Torta de limão (fatia),153,"R$ 16,92",7.31
LJ09,2026-02,Varejo,Café em grãos 250g,92,"R$ 42,50",28.19
LJ09,2026-02,Grãos e varejo,Café em grãos 500g,57,"R$ 72,69",
LJ09,2026-02,Grãos e varejo,Cápsulas 10 un.,72,"R$ 38,19",27.49
LJ09,2026-02,Grãos e varejo,Caneca Turmalina,32,"R$ 57,51",38.21
LJ09,2026-03,CAFÉ,Espresso,993,"R$ 8,64",1.76
LJ09,2026-03,Cafés,Coado 300ml,796,"R$ 10,74",2.29
LJ09,2026-03,Cafés,Cappuccino,829,"R$ 15,13",3.65
LJ09,2026-03,cafe,Latte,781,"R$ 16,27",3.69
LJ09,2026-03,Café,Mocha,433,"R$ 18,47",4.84
LJ09,2026-03,Geladas,Cold brew 400ml,599,"R$ 16,53",5.27
LJ09,2026-03,Bebidas geladas,Frappé Turmalina,484,"R$ 20,43",7.23
LJ09,2026-03,bebidas geladas,Chá gelado da casa,364,"R$ 12,65",4.05
LJ09,2026-03,bebidas geladas,Limonada suíça,309,"R$ 14,24",4.55
